id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
printer-20-colop_1342,"Printer 20, 38x14mm, COLOP","Culoare Suport: Negru, Culoare Etichetă: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/p/printer-20-colop/?attribute_pa_culoare-suport=negru&attribute_pa_culoare-eticheta=rosu,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",87RON,in stock,printer-20-colop_773,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-black___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-white___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-yellow___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-black___COLOP-Printer-20.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,87RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Negru,culoare-eticheta:Negru/Galben/Alb/Roșu/Verde/Albastru:Roșu"
printer-20-colop_1341,"Printer 20, 38x14mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/p/printer-20-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=rosu,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",87RON,in stock,printer-20-colop_773,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-black___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-white___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-yellow___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-black___COLOP-Printer-20.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,87RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Negru/Galben/Alb/Roșu/Verde/Albastru:Roșu"
printer-20-colop_1340,"Printer 20, 38x14mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Alb",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-white___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/p/printer-20-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=alb,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",87RON,in stock,printer-20-colop_773,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-black___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-white___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-yellow___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-black___COLOP-Printer-20.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,87RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Negru/Galben/Alb/Roșu/Verde/Albastru:Alb"
printer-20-colop_1339,"Printer 20, 38x14mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Galben",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-yellow___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/p/printer-20-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=galben,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",87RON,in stock,printer-20-colop_773,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-black___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-white___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-yellow___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-black___COLOP-Printer-20.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,87RON,new,published,,,,,,,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Negru/Galben/Alb/Roșu/Verde/Albastru:Galben"
printer-20-colop_1338,"Printer 20, 38x14mm, COLOP","Culoare Suport: Alb, Culoare Etichetă: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-black___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/p/printer-20-colop/?attribute_pa_culoare-suport=alb&attribute_pa_culoare-eticheta=negru,"Fisiere, Ștampile, Dreptunghiulare, de Birou","Stampile Rapide",87RON,in stock,printer-20-colop_773,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-red___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-white___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_white-yellow___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-black___COLOP-Printer-20.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/145029_black-blue___COLOP-Printer-20.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,87RON,new,published,,,,,,default,"culoare-suport:Alb/Negru:Alb,culoare-eticheta:Negru/Galben/Alb/Roșu/Verde/Albastru:Negru"
pocket-stamp-r-30-colop_1192,"Pocket Stamp R 30mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_black___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-30-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",139RON,in stock,pocket-stamp-r-30-colop_192,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-pocket-stamp-r30-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_black___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_indigo___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_detail1___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_detail2___COLOP-Pocket-Stamp-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
pocket-stamp-r-30-colop_1191,"Pocket Stamp R 30mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_indigo___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-30-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",139RON,in stock,pocket-stamp-r-30-colop_192,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-pocket-stamp-r30-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_black___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_indigo___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_detail1___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_detail2___COLOP-Pocket-Stamp-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
pocket-stamp-r-30-colop_1190,"Pocket Stamp R 30mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-pocket-stamp-r30-rosu-1.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-30-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",139RON,in stock,pocket-stamp-r-30-colop_192,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_black___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_indigo___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_detail1___COLOP-Pocket-Stamp-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122951_detail2___COLOP-Pocket-Stamp-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
pocket-stamp-r-40_1188,"Pocket Stamp R 40mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_black___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-40-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",165RON,in stock,pocket-stamp-r-40_191,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-pocket-stamp-r40-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_black___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_indigo___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_detail1___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_detail2___COLOP-Pocket-Stamp-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
pocket-stamp-r-40_1187,"Pocket Stamp R 40mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_indigo___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-40-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",165RON,in stock,pocket-stamp-r-40_191,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-pocket-stamp-r40-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_black___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_indigo___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_detail1___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_detail2___COLOP-Pocket-Stamp-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
pocket-stamp-r-40_1186,"Pocket Stamp R 40mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_ruby___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-40-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",165RON,in stock,pocket-stamp-r-40_191,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-pocket-stamp-r40-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_black___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_indigo___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_detail1___COLOP-Pocket-Stamp-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122953_detail2___COLOP-Pocket-Stamp-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
pocket-stamp-r25_1184,"Pocket Stamp R 25mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_black___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-25-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",119RON,in stock,pocket-stamp-r25_193,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_ruby___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_black___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_indigo___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail1___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail2___COLOP-Pocket-Stamp-R25.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
pocket-stamp-r25_1183,"Pocket Stamp R 25mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_indigo___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-25-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",119RON,in stock,pocket-stamp-r25_193,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_ruby___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_black___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_indigo___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail1___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail2___COLOP-Pocket-Stamp-R25.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
pocket-stamp-r25_1182,"Pocket Stamp R 25mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_ruby___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/p/pocket-stamp-r-25-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",119RON,in stock,pocket-stamp-r25_193,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_black___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_indigo___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail1___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail2___COLOP-Pocket-Stamp-R25.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122949_detail3___COLOP-Pocket-Stamp-R25.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
printer-r-30-colop_1163,"Printer R 30mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_black___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/p/printer-r-30-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",139RON,in stock,printer-r-30-colop_179,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r30-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_blue___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_black___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_detail1___COLOP-Printer-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
printer-r-30-colop_1162,"Printer R 30mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_blue___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/p/printer-r-30-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",139RON,in stock,printer-r-30-colop_179,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r30-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_blue___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_black___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_detail1___COLOP-Printer-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
printer-r-30-colop_1161,"Printer R 30mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r30-rosu-1.jpg,https://www.stampilerapide.ro/p/printer-r-30-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",139RON,in stock,printer-r-30-colop_179,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_blue___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_black___COLOP-Printer-R30.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122190_detail1___COLOP-Printer-R30.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,139RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
printer-r-50-colop_1159,"Printer R 50mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_black___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/p/printer-r-50-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",202RON,in stock,printer-r-50-colop_181,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r50-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_blue___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_black___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_detail1___COLOP-Printer-R50.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,202RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
printer-r-50-colop_1158,"Printer R 50mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_blue___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/p/printer-r-50-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",202RON,in stock,printer-r-50-colop_181,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r50-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_blue___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_black___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_detail1___COLOP-Printer-R50.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,202RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
printer-r-50-colop_1157,"Printer R 50mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r50-rosu-1.jpg,https://www.stampilerapide.ro/p/printer-r-50-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",202RON,in stock,printer-r-50-colop_181,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_blue___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_black___COLOP-Printer-R50.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122208_detail1___COLOP-Printer-R50.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,202RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
printer-r-24-colp_1155,"Printer R 24mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_black___COLOP-Printer-R24.jpg,https://www.stampilerapide.ro/p/printer-r-24-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",119RON,in stock,printer-r-24-colp_182,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r24-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_blue___COLOP-Printer-R24.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_black___COLOP-Printer-R24.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
printer-r-24-colp_1154,"Printer R 24mm, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_blue___COLOP-Printer-R24.jpg,https://www.stampilerapide.ro/p/printer-r-24-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",119RON,in stock,printer-r-24-colp_182,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r24-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_blue___COLOP-Printer-R24.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_black___COLOP-Printer-R24.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
printer-r-24-colp_1153,"Printer R 24mm, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r24-rosu-1.jpg,https://www.stampilerapide.ro/p/printer-r-24-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",119RON,in stock,printer-r-24-colp_182,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_blue___COLOP-Printer-R24.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122186_black___COLOP-Printer-R24.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
printer-r-17-colop_1151,"Printer R17, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_black___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/p/printer-r-17-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",83RON,in stock,printer-r-17-colop_183,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r17-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_black___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_blue___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_detail1___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_detail2___COLOP-Printer-R17-Keyring.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,83RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
printer-r-17-colop_1150,"Printer R17, COLOP","Culoare Suport: Albastru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_blue___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/p/printer-r-17-colop/?attribute_pa_culoare-suport=albastru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",83RON,in stock,printer-r-17-colop_183,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r17-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_black___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_blue___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_detail1___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_detail2___COLOP-Printer-R17-Keyring.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,83RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Albastru"
printer-r-17-colop_1149,"Printer R17, COLOP","Culoare Suport: Roșu",https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r17-rosu-1.jpg,https://www.stampilerapide.ro/p/printer-r-17-colop/?attribute_pa_culoare-suport=rosu,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",83RON,in stock,printer-r-17-colop_183,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_black___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_blue___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_detail1___COLOP-Printer-R17.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122178_detail2___COLOP-Printer-R17-Keyring.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,83RON,new,published,,,,,,default,"culoare-suport:Roșu/Albastru/Negru:Roșu"
printer-r40-colop_1147,"Printer R 40mm, COLOP","Culoare Suport: Negru",https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_black___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/p/printer-r-40-colop/?attribute_pa_culoare-suport=negru,"Fisiere, Ștampile, Rotunde și Ovale, de Birou","Stampile Rapide",165RON,in stock,printer-r40-colop_180,,"https://www.stampilerapide.ro/wp-content/uploads/2020/05/colop-printer-r40-rosu-1.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_black___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_blue___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail1___COLOP-Printer-R40.jpg,https://www.stampilerapide.ro/wp-content/uploads/2020/05/122194_detail2___COLOP-Printer-R40.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,165RON,new,published,,,,,,,"culoare-suport:Roșu/Albastru/Negru:Negru"
